file_name,Тип документа,Сценарий,Автор (почерк),Отправитель,Получатель,Дата,Место,Тема,Количество полей
00699_L.tif,Рукописное письмо,Изменение контракта / заказа,YOUSFI Alexandra,MOUSFI Alexandra,LA REDOUTE,20/10/2006,,Objet : Commande.,10
00694_L.tif,Рукописное письмо,Изменение персональных данных,CABRERA Maryline,Maryline CABRERA,La Poste,19/10/2006,Weitbruch,Objet : changement de coordonnées,8
00719_L.tif,Рукописное письмо,Изменение персональных данных,GEAY Adrien,GEAY Adrien,BAAF Assurances,25/10/2006,SESSENHEIM,,7
00709_L.tif,Рукописное письмо,Закрытие счёта,BLOUIN Laure,Laure BLOUIN,MANIF Assurances,16/10/2006,Dijon,objet : résiliation d'assurance habitation,8
00705_L.tif,Рукописное письмо,Изменение контракта / заказа,CAZENAVE Marie,Marie Cazenan,Trésorerie des Impôts,19/10/2006,Ammerzwiller,Objet : demande de mensualisation\nde l'¤{impot/impôt}¤ sur le revenu,8
00715_L.tif,Рукописное письмо,Открытие счёта,DELCROIX Ana,DELCROIX Ana,"Magazine ""DéO""",25/10/2006,Saulny,Objet : Ouverture de compte,7
00717_L.tif,Рукописное письмо,Открытие счёта,OLIVE Bernard,OLIVE Bernard,"Bimestriel ""Charité Bushida""",24/10/06,Evenos,,6
00716_L.tif,Рукописное письмо,Безответное почтовое письмо,POIX Huguette,POIX Huguette,"Bimestriel ""Charité\nBushido",20/10/2006,Plouezec,objet : relance suite à réclamation.,7
00722_L.tif,Рукописное письмо,Управление страховым случаем,LEBOEUF Samantha,LEBOEUF Samantha,NNA Assurances,20/10/2006,Cipières,,7
00711_L.tif,Рукописное письмо,Изменение персональных данных,MARTINEZ Sebastien,MARTINEZ Sébastien,Univers Sale Mobile,19/10/2006,,,6
00713_L.tif,Рукописное письмо,Закрытие счёта,LAFLEUR Therese,Thérèse LAFLEUR,NAIF Assurances,,,Objet : Résiliation de contrat,7
00720_L.tif,Рукописное письмо,Безответное почтовое письмо,RAMDANE Yolande,RAMDANE Yolande,,04/10/2006,Anjoutet,,5
00712_L.tif,Рукописное письмо,Безответное почтовое письмо,LECOQ Sylvie,Sylvie LECOQ,CHARITE BUSHIDO,19/10/2006,Jebsheim,,7
00707_L.tif,Рукописное письмо,Закрытие счёта,TALLEC Pierre,TALLEC Pierre,NNA Assurances,22/10/2006,Grussenheim,,6
00710_L.tif,Рукописное письмо,Безответное почтовое письмо,CAMARA Beatrice,Béatrice Camara,Banque Mutuelle de Paris,19/10/2006,Basse Rentgen,Objet : relance de courrier sans réponse,8
00708_L.tif,Рукописное письмо,Безответное почтовое письмо,CLAEYS Jean-louis,Claeys Jean Louis,"Bimestriel ""Charité Bushido""",,,Objet : demande d'information restée sans réponse,6
00721_L.tif,Рукописное письмо,Запрос информации,SCHMIT Daniele,SCHMIT Danièle,BAAF Assurances,06/10/2006,Dauendorf,,7
00706_L.tif,Рукописное письмо,Закрытие счёта,CAPARROS Marie,Marie CAPARROS,N.N.A. ASSURANCES,19/10/2006,Niederbronn,OBJET : RESILIATION CONTRAT AUTO,9
00704_L.tif,Рукописное письмо,Безответное почтовое письмо,FOURES Regine,FOURES Régine,ANPE,18/10/2006,Schwerdorff,Objet : Mon courrier du 11 Septembre 2006.,8
00718_L.tif,Рукописное письмо,Трудности с денежным переводом,LOREAU Anne,LOREAU Anne,Banque Débit Lyonnais,25/10/2006,Conflans en Jarnisy,,6
00714_L.tif,Рукописное письмо,Безответное почтовое письмо,BOUZID Charlotte,Charlotte BOUZID,M. le Conseiller Financier,,,Objet : Réclamation,7
00725_L.tif,Рукописное письмо,Управление страховым случаем,DELGADO Patrick,DELGADO Patrick,MANIF Assurances,23/10/2006,St Anne,Objet : Expertise de mon véhicule,7
00726_L.tif,Рукописное письмо,Трудности с денежным переводом,JOUENNE Colette,JOUENNE Colette,EDF,25/10/2006,,Objet : demande d'échelonnement,8
00723_L.tif,Рукописное письмо,Трудности с денежным переводом,DIALLO Stephanie,DIALLO Stéphanie,Trésorerie des ¤{impots/impôts}¤,21/10/2006,,,6
00728_L.tif,Рукописное письмо,Запрос информации,LEVALLOIS Mathilde,Mathilde Levallois,,25/10/2006,,Objet = demande d'informations,6
00724_L.tif,Рукописное письмо,Запрос информации,TOUCHARD Yves,,,23/10/2006,,Objet : Demande de documentation concernant les contrats d'assurance vie,6
00727_L.tif,Рукописное письмо,Безответное почтовое письмо,BOUVARD Amandine,,ASSEDIC\nAssurance chômage,18/10/2006,Geispolsheim,Onjet : Changement de données personnelles.,8
00729_L.tif,Рукописное письмо,Трудности с денежным переводом,ROGER Martine,ROGER Martine,UNIVERS SALES MOBILE,,,Objet : Demande d'échelonnement de paiement sur mon\ndernier achat.,7
00730_L.tif,Рукописное письмо,Закрытие счёта,DE OLIVEIRA Michele,Michèle DE OLIVERA,Crédit Populaire,24/10/2006,Joudreville,,6
00731_L.tif,Рукописное письмо,Изменение контракта / заказа,ORY Patrick,ORY Patrick,La Reboute,25/10/2006,Desseling,objet : changement concernant ma dernière commande,9
00740_L.tif,Рукописное письмо,Трудности с денежным переводом,GHESQUIERE Nicole,GHESQUIERE Nicole,MANIF assurances,27/10/2006,Niederhausbergen,Objet : demande d'échelonnement,8
00733_L.tif,Рукописное письмо,Изменение контракта / заказа,JARDIN Mireille,JARDIN Mireille,Monsieur,26/10/2006,Bastia,Objet : Modification des versements mensuels sur PEL,8
00742_L.tif,Рукописное письмо,Безответное почтовое письмо,BOURREAU Muguette,Huguette BOURREAU,BANQUE CREDIT POPULAIRE,24/10/2006,Falck,Objet : Changement d'adresse,8
00745_L.tif,Рукописное письмо,Управление страховым случаем,JOANNES Sylvie,JOANNES Sylvie,NAIF Assurances,28/10/2006,Niederbronn,Objet : Déclaration de sinistre,9
00743_L.tif,Рукописное письмо,Управление страховым случаем,LEGROUX Alisson,Alisson LEGROUX,NNA Assurances,20/10/2006,Hericourt,Objet : accident responsable,9
00737_L.tif,Рукописное письмо,Закрытие счёта,BLOCH Genevieve,Geneviève BLOCH,BAAF Assurances,25/10/2006,,objet : Résiliation d'assurance auto,8
00739_L.tif,Рукописное письмо,Безответное почтовое письмо,MASSON Lydie,MASSON Lydie,"Hebdomadaire ""Top Coule !""",,,,6
00736_L.tif,Рукописное письмо,Запрос информации,DESJARDINS Daniele,Desjardins Danièle,NNA Assurances,26/10/2006,,Objet : Demande documentation,8
00738_L.tif,Рукописное письмо,Запрос информации,BINET Arnaud,BINET Arnaud,NNA Assurances,26/10/2006,Moncel,,7
00732_L.tif,Рукописное письмо,Открытие счёта,TRAORE Jennifer,TRAORE Jennifer,"Quotidien ""Le Pain""",24/10/2006,Chauny,Objet : abonnement,7
00744_L.tif,Рукописное письмо,Изменение персональных данных,BEAUCOURT Myriam,Myriam Beaucourt,Trésorerie des ¤{Impots/Impôts}¤,26/10/2006,Orbey,,7
00735_L.tif,Рукописное письмо,Претензия,FOSSEY Florent,Fossey Florent,Police Nationale,,,,5
00734_L.tif,Рукописное письмо,Изменение контракта / заказа,MELCHIOR Brigitte,MELCHIOR Brigitte,La Reboute,23/10/2006,Paris,,6
00741_L.tif,Рукописное письмо,Претензия,PITOIS Pauline,PITOIS Pauline,Entreprise Sépa FR Téléphonie,21/10/2006,Pouilly,,6
00752_L.tif,Рукописное письмо,Трудности с денежным переводом,CHARBONNIER Virginie,Virginie CHARBONNIER,BOF telecom,,,,6
00751_L.tif,Рукописное письмо,Безответное почтовое письмо,REGNAULT Isabelle,REGNAULT Isabelle,NAIF Assurances,27/10/2006,Longlaville,,5
00748_L.tif,Рукописное письмо,Изменение контракта / заказа,LANDREAU Karim,LANDREAU Karim,Les 3 Suifs,,,Objet : Commande d'un lot de cinquante CD vierges,7
00750_L.tif,Рукописное письмо,Трудности с денежным переводом,MILLET Christele,Christele Millet,EDF,27/10/2006,Paris,,6
00760_L.tif,Рукописное письмо,Управление страховым случаем,GUICHARD Maeva,Guichard Maeva,NNA Assurances,,,,5
00749_L.tif,Рукописное письмо,Трудности с денежным переводом,MANUEL Guy,Guy Manuel,,27/10/2006,,,6
00758_L.tif,Рукописное письмо,Трудности с денежным переводом,PERON Fabrice,PERON Fabrice,EDF,,,objet : demande de remise gracieuse,6
00753_L.tif,Рукописное письмо,Закрытие счёта,DIET Marine,DIET Marine,Banque Société Géniale,23/10/2006,Sorneville,,6
00747_L.tif,Рукописное письмо,Запрос информации,PERROT Michael,Michael PERROT,SépaFR Téléphonie,25/10/2006,Ferdrupt,Objet : demande de catalogue,7
00756_L.tif,Рукописное письмо,Запрос информации,OLIVE Maryse,Maryse OLIVE,MANIF Assurances,26/10/2006,BALDENHEIM,OBJET : Demande d'informations sur les contrats d'Assurance vie,7
00762_L.tif,Рукописное письмо,Трудности с денежным переводом,HERY Veronique,Hery Veronique,"Madame, Monsieur le trésorier",23/06/2017,Villars sous Ecot,,7
00757_L.tif,Рукописное письмо,Трудности с денежным переводом,RODRIGUEZ Brigitte,RODRIGUEZ Brigitte,GDF,20/10/2006,Bartenheim,Objet : demande de remise gracieuse,6
00761_L.tif,Рукописное письмо,Управление страховым случаем,DESGRANGES Clement,Desgranges Clément,BAAF Assurances,,,,5
00755_L.tif,Рукописное письмо,Изменение контракта / заказа,LEBLANC Claude,Claude LEBLANC,les 3 Suifs,29/10/2006,Seebach,Objet : Augmentation (X2) des quantités de chaussettes\n commandées.,8
00759_L.tif,Рукописное письмо,Запрос информации,JOSSE Corinne,Corinne JOSSE,Univers Sale Mobile,,,Objet : Demande de catalogue des produits\nproposés.,6
00754_L.tif,Рукописное письмо,Претензия,PIOU Claude,Claude Piou,Les 3 Suifs,24/10/2006,TREILLERES,,9
00746_L.tif,Рукописное письмо,Трудности с денежным переводом,SALEM Robin,Robin Salem,GDF,25/10/2006,Ranrupt,Objet : demande de remise gracieuse,7
00767_L.tif,Рукописное письмо,Претензия,CLEMENTE Dylan,CLEMENTE Dylan,Police Nationale,,,,5
00768_L.tif,Рукописное письмо,Управление страховым случаем,GALLIER Gilbert,Gallier Gilbert,BAAF assurances,,,,5
00763_L.tif,Рукописное письмо,Безответное почтовое письмо,JACQ Maryse,Maryse Jacq,MANIF Assurances,12/10/2006,Ottmarsheim,,6
00764_L.tif,Рукописное письмо,Безответное почтовое письмо,LE SAUX Yves,LESAULT Yves,"Hebdomadaire ""Top Coule""",,,,5
00771_L.tif,Рукописное письмо,Изменение контракта / заказа,NEVEUX Bernard,NEVEUX Bernard,La Redoute,,,,5
00772_L.tif,Рукописное письмо,Управление страховым случаем,GAUCHER Viviane,Gaucher Viviane,MANIF Assurances,,,,5
00780_L.tif,Рукописное письмо,Изменение персональных данных,VERNIER Hugo,VERNIER Hugo,Banque débit lyonnais,,,,6
00769_L.tif,Рукописное письмо,Изменение персональных данных,NICAISE Vincent,Nicaise Vincent,CPAM Caisse primaire d'assurance Maladie,,,,5
00775_L.tif,Рукописное письмо,Изменение персональных данных,SOLE Magali,Magali Sole,Banque Débit Lyonnais,30/10/2006,Varangeville,,7
00770_L.tif,Рукописное письмо,Управление страховым случаем,SAINT-MARTIN Nathalie,Saint-Martin Nathalie,NNA assurances,,,,6
00777_L.tif,Рукописное письмо,Открытие счёта,SMADJA Ghislaine,Ghislaine Smadja,Service clientèle d'Univers\nSale Mobile,24/10/2006,Gries,,6
00766_L.tif,Рукописное письмо,Запрос информации,ATMANI Gilbert,AMANTI Gilbert,Banque Credit populaire,,,,5
00765_L.tif,Рукописное письмо,Запрос информации,LE TALLEC Francois,LE TALLEC François,NNA Assurances,,,,5
00776_L.tif,Рукописное письмо,Изменение персональных данных,JOUANNE Myriam,JOUANNE Myriam,MANIF Assurances,,,,6
00781_L.tif,Рукописное письмо,Управление страховым случаем,RIAHI Nadine,Riahi Nadine,MANIF Assurances,01/11/06,Chilly Mazarin,,7
00778_L.tif,Рукописное письмо,Управление страховым случаем,MIGNON Matheo,Mignon Matheo,assurances BAAF,02/11/2006,Paris,,6
00774_L.tif,Рукописное письмо,Безответное почтовое письмо,VIALE Arnaud,ARNAUD VIALE,"QUOTIDIEN ""LE PAIN""",28/10/2006,,OBJET : changemnt de données personnelles,7
00779_L.tif,Рукописное письмо,Претензия,SALESSE Cyril,SALESSE Cyril,POLICE NATIONALE,26/10/2006,,Objet : Plainte contre mes voisins,7
00773_L.tif,Рукописное письмо,Изменение персональных данных,MILAN Jean-noel,Milan Jean Noel,BAAF Assurances,,,Objet : Nouvelles coordonnées,7
00789_L.tif,Рукописное письмо,Открытие счёта,BERTHELOT Virginie,Berthelot Virginie,"Bimestriel ""Charité Bushido""",01/11/2006,IVRY SUR SEINE,¤{categorie/catégorie}¤ : Ouverture de compte,8
00782_L.tif,Рукописное письмо,Трудности с денежным переводом,MAUGARD Laura,Laura Maugard,GDF,10/01/2006,St Sauveur,objet : Difficulté de paiement : Demande de remise gracieuse,7
00785_L.tif,Рукописное письмо,Изменение контракта / заказа,SASSI Joselyne,Joselyne SASSI,Banque Crédit\nPopulaire,30/10/2006,Bienville,,7
00795_L.tif,Рукописное письмо,Запрос информации,BELLEC Christiane,BELLEC Christiane,Manif Assurances,03/11/2006,Vittersbourg,Objet : information sur l'assurance habitation,7
00787_L.tif,Рукописное письмо,Запрос информации,BURGUN Ernest,Burgon Ernest,NAIF Assurances,03/11/2006,Villersexel,,6
00797_L.tif,Рукописное письмо,Изменение контракта / заказа,FABRE Karine,FABRE Karine,Banque Crédit Populaire,,,objet : Diminution des versements sur le Plan Epargne Logement,7
00786_L.tif,Рукописное письмо,Изменение персональных данных,SOULIE Marie,SOULIE Marie,NNA Assurances,20/10/2006,Siltzheim,,6
00793_L.tif,Рукописное письмо,Безответное почтовое письмо,HONORE Philippe,HONORE Philippe,"Quotidien ""Le Pain""",,,Objet : Changement de données personnelles non pris en compte,6
00796_L.tif,Рукописное письмо,Изменение персональных данных,FRIANT Maryvonne,Maryvonne FRIANT,CPAM - Caisse primaire d'assurance maladie,03/11/2006,Xonrupt Longemer,Objet : nouvelles coordonnées postales,8
00784_L.tif,Рукописное письмо,Управление страховым случаем,KOCH Aurelie,Aurélie KOCH,,31/10/2006,Charmois,,5
00790_L.tif,Рукописное письмо,Изменение контракта / заказа,LEBRETON Florence,LEBRETON Florence,La Reboute,02/11/2006,Thiaucourt Regnieville,Objet : commande,8
00783_L.tif,Рукописное письмо,Безответное почтовое письмо,GUILBAUD Lise,Lise GUILBAUD,LA REBOUTE,01/11/2006,,,7
00792_L.tif,Рукописное письмо,Изменение контракта / заказа,FRANCOIS Estelle,Estelle FRANCOIS,La Redoute,20/10/2006,,Objet :\nModification de commande,8
00788_L.tif,Рукописное письмо,Изменение контракта / заказа,CLAUDON Manuella,CLAUDON Manuella,,03/11/2006,Angevillers,,5
00791_L.tif,Рукописное письмо,Управление страховым случаем,ADELINE Jessy,Jessy ADELINE,NAIF Assurances,,,Objet : Absence de réponse de votre part,6
00794_L.tif,Рукописное письмо,Закрытие счёта,PEREZ Annabelle,Annabelle PEREZ,NAIF Assurances,02/11/2006,Hilsenhein,,7
00808_L.tif,Рукописное письмо,Запрос информации,THIEBAUT Caroline,THIEBAUT Caroline,Banque Crédit Populaire,06/11/2006,Stosswihr,objet : demande de rendez-vous,8
00798_L.tif,Рукописное письмо,Изменение контракта / заказа,VANDEVELDE Sylviane,Sylviane Vandevelde,La Reboute,02/11/2006,Ottwiller,Objet : Commande d'un lot de cinquante CD vierges\nRéférence du produit : 010-25-CDV,7
00807_L.tif,Рукописное письмо,Управление страховым случаем,LOUSTALOT Loic,LOUSTALOT Loïc,NAIF Assurances,06/11/2006,,,7
00805_L.tif,Рукописное письмо,Запрос информации,LONGUET Gerard,Gérard LONGUET,Sepa FR Téléphone,06/11/2006,Zinswiller,Objet : demande de catalogue,7
00804_L.tif,Рукописное письмо,Управление страховым случаем,BIDET Nancy,BIDET NANCY,,20/10/2006,RITZING,objet : accident de la route,5
00809_L.tif,Рукописное письмо,Запрос информации,ANDRE Aurelia,ANDRE Aurélia,,25/10/2006,Heidwiller,,5
00803_L.tif,Рукописное письмо,Запрос информации,BOULIN Christophe,Christophe Boulin,Assedic - Assurance chômage,,,,5
00801_L.tif,Рукописное письмо,Безответное почтовое письмо,ROSIER Corinne,Corinne ROSIER,Mairie,05/11/2006,St Vallier,,7
00800_L.tif,Рукописное письмо,Безответное почтовое письмо,SOHIER Christiane,Sohier Christiane,La Reboute,06/11/2006,,objet : Demande d'information\ndu mois dernier restée\nsans effet.,8
00811_L.tif,Рукописное письмо,Изменение контракта / заказа,DAMIEN Jenna,,Banque Débit Lyonnais,,,Objet : Diminution des versements sur PEL,7
00799_L.tif,Рукописное письмо,Запрос информации,BISMUTH Thomas,BISMUTH Thomas,NAIF Assurances,06/11/2006,,OBJET : Demande de documentation\nconcernant les contrats\nd'assurance vie,9
00810_L.tif,Рукописное письмо,Закрытие счёта,GARCIA Alexandra,GARCIA Alexandra,BAAF Assurances,03/11/2006,St Charles,Objet : Résiliation d'assurance habitation.,8
00802_L.tif,Рукописное письмо,Открытие счёта,LY Chantal,LY Chantal,BMP - Banque\nMutuelle de Paris,,,Objet : Demande de renseignements concernant l'ouverture\nd'un compte.,7
00806_L.tif,Рукописное письмо,Изменение контракта / заказа,CUNY Richard,Cuny Richard,BANQUE Société ¤{Generale/Générale}¤,03/11/2006,RIEDWIHR,"Objet : Modification de contrat, Augmentation (x2) des ¤{quantitées/quantités}¤ boursières\ncommandées.",7
00813_L.tif,Рукописное письмо,Закрытие счёта,NICOT Hakim,Hakim NICOT,NAIF Assurances,31/10/2006,ELVANGE,Objet Résiliation d'assurance auto,8
00818_L.tif,Рукописное письмо,Изменение контракта / заказа,BAUER Pauline,BAUER Pauline,BMP - Banque Mutuelle de Paris,02/11/2006,Allenjoie,Objet : modification de contrat,8
00820_L.tif,Рукописное письмо,Изменение персональных данных,BICHET Naima,BICHET Naima,NNA Assurances,04/11/2006,,,6
00826_L.tif,Рукописное письмо,Запрос информации,HAVET Romain,Romain HAVET,Trésorerie des impôts,03/11/2006,Tucquegnieux,,6
00825_L.tif,Рукописное письмо,Открытие счёта,ROUXEL Jean-claude,ROUXEL Jean-Claude,Banque Débit Lyonnais,03/11/2006,Lixing les Rouhling,Objet : ¤{Demarche/Démarche}¤ à suivre pour devenir client,7
00822_L.tif,Рукописное письмо,Запрос информации,CISSE Bertrand,CISSE Bertrand,MANIF Assurances,06/11/2006,Seppois-le-Haut,,6
00824_L.tif,Рукописное письмо,Безответное почтовое письмо,DE OLIVEIRA Michele,Michele DE OLIVEIRA,SepaFR Téléphonie,07/11/2006,Joudreville,objet : réclamation,7
00819_L.tif,Рукописное письмо,Запрос информации,PERRAULT Caroline,PERRAULT Caroline,NNA Assurances,02/11/2006,,Objet : Demande de documentations concernant les contrats\nd'assurance habitation.,8
00815_L.tif,Рукописное письмо,Изменение контракта / заказа,LAFLEUR Therese,Thérèse LAFLEUR,LA REBOUTE,,,Objet : Commande de CD,7
00814_L.tif,Рукописное письмо,Изменение контракта / заказа,BLOCH Genevieve,BLOCH Geneviève,les 3 SUIFS,07/11/2007,,Objet : Modification de contrat/commande,8
00812_L.tif,Рукописное письмо,Изменение контракта / заказа,LAFONTAINE Daniel,LAFONTAINE Daniel,La Redoute,,,Objet : Augmentation des quantités de chaussettes\ncommandées,6
00821_L.tif,Рукописное письмо,Изменение контракта / заказа,AUPETIT Muriel,AUPETIT Muriel,LA REDOUTE,07/11/2006,,objet : Modification de Commande.,8
00823_L.tif,Рукописное письмо,Закрытие счёта,BARRY Marcelle,BARRY Marcelle,Banque Société Géniale,,,objet : Fermeture de compte bancaire,7
00817_L.tif,Рукописное письмо,Запрос информации,MESSINA Brigitte,Messina Brigitte,NAIF Assurances,03/11/2006,Sermamagny,Objet : Demande de rendez-vous avec un conseiller,7
00816_L.tif,Рукописное письмо,Закрытие счёта,DELCROIX Ana,DELCROIX Ana,MANIF Assurances,07/11/2006,Saulny,Objet : Résiliation d'assurance habitation,8
00830_L.tif,Рукописное письмо,Безответное почтовое письмо,VALLET Yves,Yves Vallet,"Hebdomadaire \n""Top Coule !""",06/11/2006,Verdun,,6
00840_L.tif,Рукописное письмо,Управление страховым случаем,FOURES Regine,FOURES Régine,MANIF ASSURANCES,07/11/2006,Schwerdorff,objet : Sinistre RC,8
00839_L.tif,Рукописное письмо,Изменение контракта / заказа,MAGNIER Patrick,MAGNIER Patrick,La Reboute,07/11/2006,Frambouhans,Objet : Commande de trois paires de chaussettes,8
00827_L.tif,Рукописное письмо,Закрытие счёта,MINOT Kathy,MINOT Kathy,MANIF Assurances,07/11/2006,Sand,Objet : résiliation d'assurance habitation,7
00832_L.tif,Рукописное письмо,Изменение персональных данных,GABRIEL Anna,Gabriel Anna,ANPE,07/11/2006,,,8
00836_L.tif,Рукописное письмо,Закрытие счёта,PERNET Marion,PERNET Marion,Monsieur le directeur de la BMP,,,"A Rodemack, le 2 novembre",6
00828_L.tif,Рукописное письмо,Управление страховым случаем,LARROQUE Nathalie,LARROQUE Nathalie,NNA Assurances,08/11/2006,Mathay,Objet : accident de la route,7
00835_L.tif,Рукописное письмо,Запрос информации,FOUET Jennifer,FOUET Jennifer,Fleurs et Merguez,06/11/2006,Insming,,6
00838_L.tif,Рукописное письмо,Запрос информации,FISCHER Emmanuelle,Emmanuelle Fischer,NAIF Assurances,06/11/2006,Friedolsheim,Objet : Demande de documentation,8
00829_L.tif,Рукописное письмо,Запрос информации,KERN Michael,KERN Michael,NNA Assurances,05/11/2006,,,6
00837_L.tif,Рукописное письмо,Изменение контракта / заказа,PHILIPPEAU Genevieve,Geneviève PHILLIPEAU,Banque Crédit populaire,07/11/2006,Neubois,objet : augmentation quantités\nd'actions boursières commandées.,11
00834_L.tif,Рукописное письмо,Изменение контракта / заказа,PAYET Chantal,Chantal PAYET,Trésorerie des impôts,07/11/2006,Moyrazes,,6
00831_L.tif,Рукописное письмо,Управление страховым случаем,COULET Michelle,COULET Michelle,NNA Assurances,06/11/2006,Aschbach,,6
00833_L.tif,Рукописное письмо,Безответное почтовое письмо,GAUVAIN Isabel,GAUVAIN Isabel,BANQUE CREDIT POPULAIRE,06/11/2006,,Objet : Relance pour la prise en compte\nde changements dans mes données personnelles.,7
00845_L.tif,Рукописное письмо,Запрос информации,COGNET Daniel,COGNET DANIEL,BAAF ASSURANCES,04/11/2006,Birkenwald,Objet : Demande de documentation concernant les contrats d'assurance habitation,8
00848_L.tif,Рукописное письмо,Открытие счёта,CORBIN Marie-laure,CORBIN Marie-Laure,"Magazine ""DéO""",31/10/2006,Malroy,,6
00858_L.tif,Рукописное письмо,Изменение контракта / заказа,GHESQUIERE Nicole,GHESQUIERE Nicole,Les 3 Suifs,10/11/2006,Niederhausbergen,objet : commande,8
00842_L.tif,Рукописное письмо,Претензия,CABRERA Maryline,Maryline Cabrera,Mairie,07/11/2006,Weitbruch,Objet : Nuisances sonores,10
00849_L.tif,Рукописное письмо,Изменение персональных данных,RAMDANE Amina,RAMDANE Amina,CPAM\nCaisse Primaire d'Assurance Maladie,07/11/2006,Eulmont,Objet : Nouvelles coordonnées postales,9
00854_L.tif,Рукописное письмо,Закрытие счёта,FOSSEY Florent,Florent Fossey,NAIF Assurances,04/11/2006,Mercy,objet : fermeture de compte,7
00844_L.tif,Рукописное письмо,Запрос информации,WAGNER Corinne,Corinne Wagner,M. Le Conseiller ANPE,17/10/2006,Fontenoy-le-Château,,6
00851_L.tif,Рукописное письмо,Изменение контракта / заказа,BOSSARD Pascaline,BOSSARD Pascaline,"BMP, Banque Mutuelle de Paris",06/11/2006,Ohlungen,Objet : Modification de mon contrat,7
00846_L.tif,Рукописное письмо,Управление страховым случаем,MORO Odile,Odile MORO,MANIF Assurances,09/11/2006,,,6
00843_L.tif,Рукописное письмо,Закрытие счёта,RIGAUD Jacques,RIGAUD Jacques,Banque Société Géniale,,,Objet : Fermeture de mon compte bancaire,6
00852_L.tif,Рукописное письмо,Закрытие счёта,LASSUS Christina,LASSUS Christina,BAAF ASSURANCE,03/11/2006,Rosenwiller,objet : ¤{Resiliation/Résiliation}¤ assurance-auto.,8
00853_L.tif,Рукописное письмо,Изменение контракта / заказа,GRIMAL Fabienne,Fabienne GRIMAL,LES 3 SUIFS,,,OBJET : Modification de commande,6
00857_L.tif,Рукописное письмо,Изменение контракта / заказа,DREANO Karine,Karine DREANO,Banque ¤{Debit/Débit}¤ Lyonnais,28/10/2006,St Max,,6
00855_L.tif,Рукописное письмо,Изменение контракта / заказа,OLIVER Joel,OLIVER Joel,Monsieur / Madame le Directeur,,,,3
00850_L.tif,Рукописное письмо,Открытие счёта,TOUCHARD Yves,TOUCHARD Yves,Banque Société Géniale,08/11/2006,,Objet : demande d'informations,7
00859_L.tif,Рукописное письмо,Открытие счёта,BLOUIN Laure,BLOUIN Laure,"Hebdomadaire ""Top Coule""",07/11/2006,Petit Landau,Objet : demande d'abonnement,8
00847_L.tif,Рукописное письмо,Изменение контракта / заказа,MELCHIOR Brigitte,Melchior Brigitte,Banque Société Géniale,,,,5
00856_L.tif,Рукописное письмо,Безответное почтовое письмо,CROCHET Didier,Crochet Didier,France Telephone,14/10/2006,,objet : réclamation,7
00841_L.tif,Рукописное письмо,Запрос информации,JARDIN Mireille,JARDIN Mireille,NAIF Assurances\nService clientèle,07/11/2006,Bastia,Objet : Demande de documentation concernant\nles contrats d'Assurance Vie,7
00860_L.tif,Рукописное письмо,Изменение контракта / заказа,HERY Veronique,Hery Veronique,Banque Crédit Populaire,12/11/2009,Villars sous Ecot,Objet : Diminuation des versements sur mon Plan d'Epargne Logement.,7
00864_L.tif,Рукописное письмо,Изменение контракта / заказа,JOANNES Sylvie,JOANNES Sylvie,La Reboute,09/11/2006,Niederbronn les Bains,Objet : Annulation d'une commande,7
00868_L.tif,Рукописное письмо,Претензия,GONCALVES Jeannine,Jeannine GONCALVES,France ¤{Telephone/Téléphone}¤,,,Objet : Demande de remboursement.,6
00871_L.tif,Рукописное письмо,Изменение контракта / заказа,RAIMBAULT Amandine,Raimbault Amandine,Banque Débit Lyonnais,08/11/2006,Audun Le Roman,,6
00866_L.tif,Рукописное письмо,Запрос информации,SALEM Robin,Robin Salem,La Poste,,,Objet : renseignement sur les horaires\nd'accueil du public,6
00861_L.tif,Рукописное письмо,Запрос информации,LOISON Angelique,LOISON Angélique,France Telephone,,,Objet : demande de précisions sur ma facture,6
00865_L.tif,Рукописное письмо,Изменение контракта / заказа,TRAORE Jennifer,TRAORE Jennifer,Trésorerie des ¤{impots/impôts}¤,09/11/2006,CHAUNY,Objet : Demande de mensualisation de l'impôt sur le revenu,8
00870_L.tif,Рукописное письмо,Управление страховым случаем,DUMONT Djamila,DUMONT Djamila,NNA Assurances,,,Objet : accident de voiture,7
00872_L.tif,Рукописное письмо,Управление страховым случаем,BONET Sebastien,BONET Sebastien,MANIF Assurances,,,Objet : Ouverture au titre de\nla responsabilité civile,6
00863_L.tif,Рукописное письмо,Претензия,MILAN Jean-noel,Jean-Noël Milan,,,,,4
00867_L.tif,Рукописное письмо,Трудности с денежным переводом,LAMOUREUX Celine,Lamoureux Céline,GDF,08/11/2006,ACHEN,,7
00869_L.tif,Рукописное письмо,Запрос информации,DUQUENNE Manon,Duquenne Manon,BAAF assurances,08/11/2006,Blodelsheim,Concerne : Documentation sur l'assurance\nhabitation,8
00862_L.tif,Рукописное письмо,Изменение персональных данных,TALLEC Pierre,TALLEC Pierre,ASSEDOC - Assurance Chômage,07/11/2006,LYON,,6
00873_L.tif,Рукописное письмо,Изменение контракта / заказа,REMY Armelle,REMY Armelle,BMP - Banque Mutuelle de\nParis,02/11/2006,St Avold,objet : Modification de contrat,7
